"createdAt","value_1","id_1","value_2","id_2","value_3","id_3","value_4","id_4","value_5","id_5"
"2022-05-05T",NULL,NULL,"3.3","5fc261f13a7437001bda419a",NULL,NULL,"4.37","5fa6e60b67d8a1001b969275","10.57","5fba6fe67a70a5001c8c169c"
"2022-05-05T",NULL,NULL,"3.3","5fc261f13a7437001bda419a",NULL,NULL,"4.37","5fa6e60b67d8a1001b969275","10.55","5fba6fe67a70a5001c8c169c"
"2022-05-07T","3.33","5ac158fb850005001bae6beb","9.27","5fc261f13a7437001bda419a","5.1","5fa5cae667d8a1001b1e3fe6","6.97","5fa6e60b67d8a1001b969275","12.48","5fba6fe67a70a5001c8c169c"
"2022-05-07T","3.33","5ac158fb850005001bae6beb","9.27","5fc261f13a7437001bda419a","5.1","5fa5cae667d8a1001b1e3fe6","6.97","5fa6e60b67d8a1001b969275","10.4","5fba6fe67a70a5001c8c169c"
"2022-05-09T","3.47","5ac158fb850005001bae6beb","5.7","5fc261f13a7437001bda419a","3.4","5fa5cae667d8a1001b1e3fe6","4.9","5fa6e60b67d8a1001b969275","5.18","5fba6fe67a70a5001c8c169c"
"2022-05-09T","3.47","5ac158fb850005001bae6beb","5.7","5fc261f13a7437001bda419a","3.4","5fa5cae667d8a1001b1e3fe6","4.9","5fa6e60b67d8a1001b969275","5.15","5fba6fe67a70a5001c8c169c"
"2022-05-11T",NULL,NULL,"1.8","5fc261f13a7437001bda419a","4.5","5fa5cae667d8a1001b1e3fe6",NULL,NULL,"4.4","5fba6fe67a70a5001c8c169c"
"2022-05-11T",NULL,NULL,"1.8","5fc261f13a7437001bda419a","4.5","5fa5cae667d8a1001b1e3fe6",NULL,NULL,"4.55","5fba6fe67a70a5001c8c169c"
"2022-05-13T","2.8","5ac158fb850005001bae6beb","2.6","5fc261f13a7437001bda419a",NULL,NULL,"3","5fa6e60b67d8a1001b969275","1.6","5fba6fe67a70a5001c8c169c"
"2022-05-13T","2.8","5ac158fb850005001bae6beb","2.6","5fc261f13a7437001bda419a",NULL,NULL,"3","5fa6e60b67d8a1001b969275","1.4","5fba6fe67a70a5001c8c169c"
"2022-05-15T","2.2","5ac158fb850005001bae6beb","2.4","5fc261f13a7437001bda419a","1.9","5fa5cae667d8a1001b1e3fe6","1.77","5fa6e60b67d8a1001b969275","2.3","5fba6fe67a70a5001c8c169c"
"2022-05-15T","2.2","5ac158fb850005001bae6beb","2.4","5fc261f13a7437001bda419a","1.9","5fa5cae667d8a1001b1e3fe6","1.77","5fa6e60b67d8a1001b969275","2","5fba6fe67a70a5001c8c169c"
"2022-05-17T","4.47","5ac158fb850005001bae6beb",NULL,NULL,"7.03","5fa5cae667d8a1001b1e3fe6","2.3","5fa6e60b67d8a1001b969275","2.1","5fba6fe67a70a5001c8c169c"
"2022-05-17T","4.47","5ac158fb850005001bae6beb",NULL,NULL,"7.03","5fa5cae667d8a1001b1e3fe6","2.3","5fa6e60b67d8a1001b969275","2.1","5fba6fe67a70a5001c8c169c"
"2022-05-17T","4.47","5ac158fb850005001bae6beb",NULL,NULL,"7.03","5fa5cae667d8a1001b1e3fe6","2.3","5fa6e60b67d8a1001b969275","2.35","5fba6fe67a70a5001c8c169c"
"2022-05-19T","4.07","5ac158fb850005001bae6beb","3.4","5fc261f13a7437001bda419a","3.83","5fa5cae667d8a1001b1e3fe6","3.77","5fa6e60b67d8a1001b969275","4.5","5fba6fe67a70a5001c8c169c"
"2022-05-19T","4.07","5ac158fb850005001bae6beb","3.4","5fc261f13a7437001bda419a","3.83","5fa5cae667d8a1001b1e3fe6","3.77","5fa6e60b67d8a1001b969275","3.7","5fba6fe67a70a5001c8c169c"
"2022-05-19T","4.07","5ac158fb850005001bae6beb","3.4","5fc261f13a7437001bda419a","3.83","5fa5cae667d8a1001b1e3fe6","3.77","5fa6e60b67d8a1001b969275","3.92","5fba6fe67a70a5001c8c169c"
"2022-05-21T","2.3","5ac158fb850005001bae6beb",NULL,NULL,"6.38","5fa5cae667d8a1001b1e3fe6",NULL,NULL,"2.4","5fba6fe67a70a5001c8c169c"
"2022-05-21T","2.3","5ac158fb850005001bae6beb",NULL,NULL,"6.38","5fa5cae667d8a1001b1e3fe6",NULL,NULL,"2.33","5fba6fe67a70a5001c8c169c"
"2022-05-23T","2.9","5ac158fb850005001bae6beb",NULL,NULL,"2.65","5fa5cae667d8a1001b1e3fe6","1.6","5fa6e60b67d8a1001b969275","3.65","5fba6fe67a70a5001c8c169c"
"2022-05-23T","2.9","5ac158fb850005001bae6beb",NULL,NULL,"2.65","5fa5cae667d8a1001b1e3fe6","1.6","5fa6e60b67d8a1001b969275","3.1","5fba6fe67a70a5001c8c169c"
"2022-05-25T","1.8","5ac158fb850005001bae6beb","1","5fc261f13a7437001bda419a","2.08","5fa5cae667d8a1001b1e3fe6","1.2","5fa6e60b67d8a1001b969275","0.9","5fba6fe67a70a5001c8c169c"
"2022-05-25T","1.8","5ac158fb850005001bae6beb","1","5fc261f13a7437001bda419a","2.08","5fa5cae667d8a1001b1e3fe6","1.2","5fa6e60b67d8a1001b969275","1","5fba6fe67a70a5001c8c169c"
"2022-05-27T","2.7","5ac158fb850005001bae6beb",NULL,NULL,"3.6","5fa5cae667d8a1001b1e3fe6","1.47","5fa6e60b67d8a1001b969275","2.65","5fba6fe67a70a5001c8c169c"
"2022-05-27T","2.7","5ac158fb850005001bae6beb",NULL,NULL,"3.6","5fa5cae667d8a1001b1e3fe6","1.47","5fa6e60b67d8a1001b969275","3.2","5fba6fe67a70a5001c8c169c"
"2022-05-27T","2.7","5ac158fb850005001bae6beb",NULL,NULL,"3.6","5fa5cae667d8a1001b1e3fe6","1.47","5fa6e60b67d8a1001b969275","3.03","5fba6fe67a70a5001c8c169c"
"2022-05-29T","3.03","5ac158fb850005001bae6beb","3.5","5fc261f13a7437001bda419a","2.95","5fa5cae667d8a1001b1e3fe6","2.73","5fa6e60b67d8a1001b969275","2.4","5fba6fe67a70a5001c8c169c"
