"createdAt","value_1","id_1","value_2","id_2","value_3","id_3","value_4","id_4","value_5","id_5"
"2022-07-29T","2.5","598b2f86e3b1fa0010f0f8d4","3.15","5fb143a69b2df8001bb4a8e8","2.5","5fb65cc67a70a5001cc16162","0.8","5df532463a2923001fde4f64",NULL,NULL
"2022-08-01T","0.97","598b2f86e3b1fa0010f0f8d4","2.2","5fb143a69b2df8001bb4a8e8","1.88","5fb65cc67a70a5001cc16162","0.3","5df532463a2923001fde4f64","1.08","5fbed0927a70a5001c80494f"
"2022-08-01T","0.97","598b2f86e3b1fa0010f0f8d4","2.2","5fb143a69b2df8001bb4a8e8","1.88","5fb65cc67a70a5001cc16162","0.3","5df532463a2923001fde4f64","1.08","5fbed0927a70a5001c80494f"
"2022-08-03T","1.2","598b2f86e3b1fa0010f0f8d4","1.9","5fb143a69b2df8001bb4a8e8","2.2","5fb65cc67a70a5001cc16162","0.4","5df532463a2923001fde4f64","1.25","5fbed0927a70a5001c80494f"
"2022-08-03T","1.2","598b2f86e3b1fa0010f0f8d4","1.9","5fb143a69b2df8001bb4a8e8","2.2","5fb65cc67a70a5001cc16162","0.5","5df532463a2923001fde4f64","1.25","5fbed0927a70a5001c80494f"
"2022-08-05T",NULL,NULL,NULL,NULL,"4.03","5fb65cc67a70a5001cc16162","1","5df532463a2923001fde4f64",NULL,NULL
"2022-08-05T",NULL,NULL,NULL,NULL,"4.03","5fb65cc67a70a5001cc16162","0.7","5df532463a2923001fde4f64",NULL,NULL
"2022-08-07T",NULL,NULL,"2.5","5fb143a69b2df8001bb4a8e8","0.75","5fb65cc67a70a5001cc16162","0.9","5df532463a2923001fde4f64","1.23","5fbed0927a70a5001c80494f"
"2022-08-07T",NULL,NULL,"2.5","5fb143a69b2df8001bb4a8e8","0.75","5fb65cc67a70a5001cc16162","0.8","5df532463a2923001fde4f64","1.23","5fbed0927a70a5001c80494f"
"2022-08-07T",NULL,NULL,"2.5","5fb143a69b2df8001bb4a8e8","0.75","5fb65cc67a70a5001cc16162","0.7","5df532463a2923001fde4f64","1.23","5fbed0927a70a5001c80494f"
"2022-08-09T",NULL,NULL,"3.1","5fb143a69b2df8001bb4a8e8","1.7","5fb65cc67a70a5001cc16162","0.6","5df532463a2923001fde4f64","1.6","5fbed0927a70a5001c80494f"
"2022-08-11T","1.53","598b2f86e3b1fa0010f0f8d4","4.07","5fb143a69b2df8001bb4a8e8","1.77","5fb65cc67a70a5001cc16162","0.5","5df532463a2923001fde4f64",NULL,NULL
"2022-08-11T","1.53","598b2f86e3b1fa0010f0f8d4","4.07","5fb143a69b2df8001bb4a8e8","1.77","5fb65cc67a70a5001cc16162","0.4","5df532463a2923001fde4f64",NULL,NULL
"2022-08-13T",NULL,NULL,"2.4","5fb143a69b2df8001bb4a8e8","7.75","5fb65cc67a70a5001cc16162","1.1","5df532463a2923001fde4f64",NULL,NULL
"2022-08-13T",NULL,NULL,"2.4","5fb143a69b2df8001bb4a8e8","7.75","5fb65cc67a70a5001cc16162","1.1","5df532463a2923001fde4f64",NULL,NULL
"2022-08-15T","2.63","598b2f86e3b1fa0010f0f8d4",NULL,NULL,"7.6","5fb65cc67a70a5001cc16162","4.8","5df532463a2923001fde4f64",NULL,NULL
"2022-08-17T",NULL,NULL,NULL,NULL,"2.88","5fb65cc67a70a5001cc16162","2.3","5df532463a2923001fde4f64","2.08","5fbed0927a70a5001c80494f"
"2022-08-17T",NULL,NULL,NULL,NULL,"2.88","5fb65cc67a70a5001cc16162","2.4","5df532463a2923001fde4f64","2.08","5fbed0927a70a5001c80494f"
"2022-08-19T","4.43","598b2f86e3b1fa0010f0f8d4","20.88","5fb143a69b2df8001bb4a8e8","11.82","5fb65cc67a70a5001cc16162","5.3","5df532463a2923001fde4f64","13.45","5fbed0927a70a5001c80494f"
"2022-08-19T","4.43","598b2f86e3b1fa0010f0f8d4","20.88","5fb143a69b2df8001bb4a8e8","11.82","5fb65cc67a70a5001cc16162","4.8","5df532463a2923001fde4f64","13.45","5fbed0927a70a5001c80494f"
"2022-08-21T","2.4","598b2f86e3b1fa0010f0f8d4","1.1","5fb143a69b2df8001bb4a8e8","2.38","5fb65cc67a70a5001cc16162","0.7","5df532463a2923001fde4f64",NULL,NULL
"2022-08-21T","2.4","598b2f86e3b1fa0010f0f8d4","1.1","5fb143a69b2df8001bb4a8e8","2.38","5fb65cc67a70a5001cc16162","0.5","5df532463a2923001fde4f64",NULL,NULL
"2022-08-23T","2","598b2f86e3b1fa0010f0f8d4","3.13","5fb143a69b2df8001bb4a8e8","18.52","5fb65cc67a70a5001cc16162","0.8","5df532463a2923001fde4f64","1.2","5fbed0927a70a5001c80494f"
