"createdAt","value_1","id_1","value_2","id_2","value_3","id_3","value_4","id_4","value_5","id_5"
"2022-05-01T",NULL,NULL,"10.98","5fb143a69b2df8001bb4a8e8","6.4","5fb65cc67a70a5001cc16162","2.6","5df532463a2923001fde4f64",NULL,NULL
"2022-05-03T","9.2","598b2f86e3b1fa0010f0f8d4","10.83","5fb143a69b2df8001bb4a8e8","14.1","5fb65cc67a70a5001cc16162","0.8","5df532463a2923001fde4f64","2.45","5fbed0927a70a5001c80494f"
"2022-05-03T","9.2","598b2f86e3b1fa0010f0f8d4","10.83","5fb143a69b2df8001bb4a8e8","14.1","5fb65cc67a70a5001cc16162","0.6","5df532463a2923001fde4f64","2.45","5fbed0927a70a5001c80494f"
"2022-05-05T",NULL,NULL,"8","5fb143a69b2df8001bb4a8e8","11.13","5fb65cc67a70a5001cc16162","5.9","5df532463a2923001fde4f64","6.82","5fbed0927a70a5001c80494f"
"2022-05-05T",NULL,NULL,"8","5fb143a69b2df8001bb4a8e8","11.13","5fb65cc67a70a5001cc16162","3.4","5df532463a2923001fde4f64","6.82","5fbed0927a70a5001c80494f"
"2022-05-07T","5.9","598b2f86e3b1fa0010f0f8d4","8.93","5fb143a69b2df8001bb4a8e8","1.7","5fb65cc67a70a5001cc16162","2.1","5df532463a2923001fde4f64","2.95","5fbed0927a70a5001c80494f"
"2022-05-07T","5.9","598b2f86e3b1fa0010f0f8d4","8.93","5fb143a69b2df8001bb4a8e8","1.7","5fb65cc67a70a5001cc16162","2.2","5df532463a2923001fde4f64","2.95","5fbed0927a70a5001c80494f"
"2022-05-09T","4.87","598b2f86e3b1fa0010f0f8d4",NULL,NULL,"8.5","5fb65cc67a70a5001cc16162","1.9","5df532463a2923001fde4f64","2.92","5fbed0927a70a5001c80494f"
"2022-05-09T","4.87","598b2f86e3b1fa0010f0f8d4",NULL,NULL,"8.5","5fb65cc67a70a5001cc16162","1.8","5df532463a2923001fde4f64","2.92","5fbed0927a70a5001c80494f"
"2022-05-11T","3.53","598b2f86e3b1fa0010f0f8d4","6.43","5fb143a69b2df8001bb4a8e8","9.05","5fb65cc67a70a5001cc16162","3.2","5df532463a2923001fde4f64","2.45","5fbed0927a70a5001c80494f"
"2022-09-13T","4.83","598b2f86e3b1fa0010f0f8d4","2.3","5fb143a69b2df8001bb4a8e8","6.28","5fb65cc67a70a5001cc16162","2.4","5df532463a2923001fde4f64",NULL,NULL
"2022-05-11T","3.53","598b2f86e3b1fa0010f0f8d4","6.43","5fb143a69b2df8001bb4a8e8","9.05","5fb65cc67a70a5001cc16162","2.9","5df532463a2923001fde4f64","2.45","5fbed0927a70a5001c80494f"
"2022-05-13T",NULL,NULL,"8.5","5fb143a69b2df8001bb4a8e8","4.95","5fb65cc67a70a5001cc16162","3.2","5df532463a2923001fde4f64",NULL,NULL
"2022-05-13T",NULL,NULL,"8.5","5fb143a69b2df8001bb4a8e8","4.95","5fb65cc67a70a5001cc16162","3.1","5df532463a2923001fde4f64",NULL,NULL
"2022-05-15T",NULL,NULL,"5.88","5fb143a69b2df8001bb4a8e8",NULL,NULL,"1.5","5df532463a2923001fde4f64","1.7","5fbed0927a70a5001c80494f"
"2022-05-15T",NULL,NULL,"5.88","5fb143a69b2df8001bb4a8e8",NULL,NULL,"1.9","5df532463a2923001fde4f64","1.7","5fbed0927a70a5001c80494f"
