"createdAt","value_1","id_1","value_2","id_2","value_3","id_3","value_4","id_4","value_5","id_5"
"2023-10-05T","4.13","5ac158fb850005001bae6beb","4.9","5fc261f13a7437001bda419a",NULL,NULL,"4.17","5fa6e60b67d8a1001b969275","7.72","5fba6fe67a70a5001c8c169c"
"2023-10-05T","4.13","5ac158fb850005001bae6beb","4.9","5fc261f13a7437001bda419a",NULL,NULL,"4.17","5fa6e60b67d8a1001b969275","9.77","5fba6fe67a70a5001c8c169c"
"2023-10-07T","2.57","5ac158fb850005001bae6beb","8.15","5fc261f13a7437001bda419a","26.1","5fa5cae667d8a1001b1e3fe6","14.17","5fa6e60b67d8a1001b969275","7.7","5fba6fe67a70a5001c8c169c"
"2023-10-07T","2.57","5ac158fb850005001bae6beb","8.15","5fc261f13a7437001bda419a","26.1","5fa5cae667d8a1001b1e3fe6","14.17","5fa6e60b67d8a1001b969275","7.57","5fba6fe67a70a5001c8c169c"
"2023-10-09T","2","5ac158fb850005001bae6beb",NULL,NULL,"16.02","5fa5cae667d8a1001b1e3fe6","6.43","5fa6e60b67d8a1001b969275","8.43","5fba6fe67a70a5001c8c169c"
"2023-10-09T","2","5ac158fb850005001bae6beb",NULL,NULL,"16.02","5fa5cae667d8a1001b1e3fe6","6.43","5fa6e60b67d8a1001b969275","7.15","5fba6fe67a70a5001c8c169c"
"2023-10-11T","15.33","5ac158fb850005001bae6beb",NULL,NULL,NULL,NULL,NULL,NULL,"14.5","5fba6fe67a70a5001c8c169c"
"2023-10-11T","15.33","5ac158fb850005001bae6beb",NULL,NULL,NULL,NULL,NULL,NULL,"15.63","5fba6fe67a70a5001c8c169c"
"2023-10-11T","15.33","5ac158fb850005001bae6beb",NULL,NULL,NULL,NULL,NULL,NULL,"16.73","5fba6fe67a70a5001c8c169c"
"2023-10-13T",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"15.43","5fba6fe67a70a5001c8c169c"
"2023-10-13T",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"14.05","5fba6fe67a70a5001c8c169c"
"2023-10-15T","5.1","5ac158fb850005001bae6beb","3.9","5fc261f13a7437001bda419a",NULL,NULL,"8.77","5fa6e60b67d8a1001b969275","5.53","5fba6fe67a70a5001c8c169c"
